class_id,title,instructor,duration_min,original_air_date,description,peloton_url,image_url,times_taken,last_taken,dates_taken,search_text,days_since_taken
1d360bf8457f46aeb23b8d5cfa69f764,20 min Morning Yoga Flow,Kirra Michel,20,11/09/2023,Kirra designed this yoga sequence to help you start your day!,https://members.onepeloton.com/classes/yoga?modal=classDetailsModal&classId=1d360bf8457f46aeb23b8d5cfa69f764,https://s3.amazonaws.com/peloton-ride-images/b6f1055aac781d3101bd0ac9a261ba010191a3ac/img_1689972836_85ef8160b558404181f9a80281c32e26.png,2,11/04/2024,"09/25/2024, 11/04/2024",20 min Morning Yoga Flow Kirra Michel Kirra designed this yoga sequence to help you start your day! 20 11/09/2023 11/04/2024,587
4bd7232e792149d5aa5cdf6b8a418eec,15 min Yoga Flow,Kirra Michel,15,08/04/2021,"In this active, vinyasa-style yoga class, we'll flow from one pose to the next, linking movements with the breath. Hone your inner focus as you develop strength, flexibility and balance.",https://members.onepeloton.com/classes/yoga?modal=classDetailsModal&classId=4bd7232e792149d5aa5cdf6b8a418eec,https://s3.amazonaws.com/peloton-ride-images/aa9a0f164d48389e391d99f299861a4b9b20b216/img_1628040124_d3db28f12b3b4aefb420bdf762331e5c.png,2,08/06/2024,"07/12/2024, 08/06/2024","15 min Yoga Flow Kirra Michel In this active, vinyasa-style yoga class, we'll flow from one pose to the next, linking movements with the breath. Hone your inner focus as you develop strength, flexibility and balance. 15 08/04/2021 08/06/2024",677
8c955eacf0a14ba9b6f0a1a18453a083,10 min Focus Flow: Healthy Back,Kirra Michel,10,02/15/2024,"This yoga class focuses on building skills surrounding a category of related postures. In this class, you’ll work to create space and strength in the back.",https://members.onepeloton.com/classes/yoga?modal=classDetailsModal&classId=8c955eacf0a14ba9b6f0a1a18453a083,https://s3.amazonaws.com/peloton-ride-images/cbe26b8f83fb3ba1ac2da354c1b305aa27d156d1/img_1708022491_1e2e9999e1934b2ab1a950afc41911c1.png,2,07/09/2024,"04/09/2024, 07/09/2024","10 min Focus Flow: Healthy Back Kirra Michel This yoga class focuses on building skills surrounding a category of related postures. In this class, you’ll work to create space and strength in the back. 10 02/15/2024 07/09/2024",705
8937a003bf564a5d9941c2cc966decd0,10 min Yoga Flow,Kirra Michel,10,08/05/2022,"In this active, vinyasa-style yoga class, we'll flow from one pose to the next, linking movements with the breath. Hone your inner focus as you develop strength, flexibility and balance.",https://members.onepeloton.com/classes/yoga?modal=classDetailsModal&classId=8937a003bf564a5d9941c2cc966decd0,https://s3.amazonaws.com/peloton-ride-images/5145a89eb04bcdfb726d4df51f928d8eaf348d22/img_1659660210_c483dbe6af4c4949ad319db597333a05.png,2,07/03/2024,"04/03/2024, 07/03/2024","10 min Yoga Flow Kirra Michel In this active, vinyasa-style yoga class, we'll flow from one pose to the next, linking movements with the breath. Hone your inner focus as you develop strength, flexibility and balance. 10 08/05/2022 07/03/2024",711
cc7aca394e8e47f7b5bf2fb886937ac4,10 min Yoga Flow,Kirra Michel,10,05/07/2021,"In this active, vinyasa-style yoga class, we'll flow from one pose to the next, linking movements with the breath. Hone your inner focus as you develop strength, flexibility and balance.",https://members.onepeloton.com/classes/yoga?modal=classDetailsModal&classId=cc7aca394e8e47f7b5bf2fb886937ac4,https://s3.amazonaws.com/peloton-ride-images/0cde4613d10f55d152d51dc30aa773d586658112/img_1620430688_563bff57fcf64ff2982cd136bc82f181.png,2,07/01/2024,"04/02/2024, 07/01/2024","10 min Yoga Flow Kirra Michel In this active, vinyasa-style yoga class, we'll flow from one pose to the next, linking movements with the breath. Hone your inner focus as you develop strength, flexibility and balance. 10 05/07/2021 07/01/2024",713
b8184361ab0c46d98244d7d02dec435a,10 min Yoga Flow,Kirra Michel,10,07/19/2022,"In this active, vinyasa-style yoga class, we'll flow from one pose to the next, linking movements with the breath. Hone your inner focus as you develop strength, flexibility and balance.",https://members.onepeloton.com/classes/yoga?modal=classDetailsModal&classId=b8184361ab0c46d98244d7d02dec435a,https://s3.amazonaws.com/peloton-ride-images/7fafbf9c74395a883ec23675460e0e1d4b3bf7d0/img_1658274290_4ca8e6564f3347ef90598225d08cba1b.png,2,06/20/2024,"04/15/2024, 06/20/2024","10 min Yoga Flow Kirra Michel In this active, vinyasa-style yoga class, we'll flow from one pose to the next, linking movements with the breath. Hone your inner focus as you develop strength, flexibility and balance. 10 07/19/2022 06/20/2024",724
d62f156e2aa44d2dbf0f6fc78458453d,10 min Yoga Flow,Kirra Michel,10,04/30/2024,"In this active, vinyasa-style yoga class, we'll flow from one pose to the next, linking movements with the breath. Hone your inner focus as you develop strength, flexibility and balance.",https://members.onepeloton.com/classes/yoga?modal=classDetailsModal&classId=d62f156e2aa44d2dbf0f6fc78458453d,https://s3.amazonaws.com/peloton-ride-images/4a7b8ba6d47e8e09a376d536b933ca05f70655f3/img_1714516970_035e90ad6fa2479d9eaef8912eeb4a49.png,2,06/18/2024,"05/01/2024, 06/18/2024","10 min Yoga Flow Kirra Michel In this active, vinyasa-style yoga class, we'll flow from one pose to the next, linking movements with the breath. Hone your inner focus as you develop strength, flexibility and balance. 10 04/30/2024 06/18/2024",726
aefc6d4442f54999b3d6df999766894c,10 min Focus Flow: Hips,Kirra Michel,10,01/25/2024,"This yoga class focuses on poses that help engage, strengthen and open up your hips. A perfect complement to all your hard work on the Bike or Tread!",https://members.onepeloton.com/classes/yoga?modal=classDetailsModal&classId=aefc6d4442f54999b3d6df999766894c,https://s3.amazonaws.com/peloton-ride-images/4dbac46882b1c463d3d2879f9e36f8bf10bdd1ff/img_1706202963_1781b77014844903b4edcad94ecc1bd3.png,2,06/17/2024,"04/10/2024, 06/17/2024","10 min Focus Flow: Hips Kirra Michel This yoga class focuses on poses that help engage, strengthen and open up your hips. A perfect complement to all your hard work on the Bike or Tread! 10 01/25/2024 06/17/2024",727
e582b17b1149400da707e09eab805efa,10 min Yoga Flow,Kirra Michel,10,03/21/2024,"In this active, vinyasa-style yoga class, we'll flow from one pose to the next, linking movements with the breath. Hone your inner focus as you develop strength, flexibility and balance.",https://members.onepeloton.com/classes/yoga?modal=classDetailsModal&classId=e582b17b1149400da707e09eab805efa,https://s3.amazonaws.com/peloton-ride-images/21f581b80737dcca127cba2fd893a6d541f06189/img_1711037969_f67e769dc2b34ee5b4fd37c537c5351b.png,2,05/25/2024,"04/16/2024, 05/25/2024","10 min Yoga Flow Kirra Michel In this active, vinyasa-style yoga class, we'll flow from one pose to the next, linking movements with the breath. Hone your inner focus as you develop strength, flexibility and balance. 10 03/21/2024 05/25/2024",750
4429599a62584ea3910f38e2b241daa8,10 min Yoga Flow,Kirra Michel,10,06/18/2021,"In this active, vinyasa-style yoga class, we'll flow from one pose to the next, linking movements with the breath. Hone your inner focus as you develop strength, flexibility and balance.",https://members.onepeloton.com/classes/yoga?modal=classDetailsModal&classId=4429599a62584ea3910f38e2b241daa8,https://s3.amazonaws.com/peloton-ride-images/6c0c829e60885b360fa906812238992ebd35d99f/img_1624057107_b1f1b7c891294a99bd839db0ccc0c5db.jpg,2,05/14/2024,"04/25/2024, 05/14/2024","10 min Yoga Flow Kirra Michel In this active, vinyasa-style yoga class, we'll flow from one pose to the next, linking movements with the breath. Hone your inner focus as you develop strength, flexibility and balance. 10 06/18/2021 05/14/2024",761
a6fc1bfda0224463b532a6ff6e67a690,30 min Power Slow Flow,Kirra Michel,30,11/15/2024,This is a yoga class where the pace is slower than our other yoga flow classes. Holding poses for longer durations to build heat with a little extra direction from your instructor.,https://members.onepeloton.com/classes/yoga?modal=classDetailsModal&classId=a6fc1bfda0224463b532a6ff6e67a690,https://s3.amazonaws.com/peloton-ride-images/cdf5feab1b569f0f53fa2026968c0ed69688be87/img_1731683260_83e754779096421cb1c730f9c0231faa.png,1,06/10/2026,06/10/2026,30 min Power Slow Flow Kirra Michel This is a yoga class where the pace is slower than our other yoga flow classes. Holding poses for longer durations to build heat with a little extra direction from your instructor. 30 11/15/2024 06/10/2026,4
ea64e891909c4d41aaa697a6c86ea5f7,30 min Yoga Flow,Kirra Michel,30,05/22/2026,"In this active, vinyasa-style yoga class, we'll flow from one pose to the next, linking movements with the breath. Hone your inner focus as you develop strength, flexibility and balance.",https://members.onepeloton.com/classes/yoga?modal=classDetailsModal&classId=ea64e891909c4d41aaa697a6c86ea5f7,https://s3.amazonaws.com/peloton-ride-images/ea64e891909c4d41aaa697a6c86ea5f7/img_b6ff9d7aaa8f4878acdf9b698d1dff07,1,06/09/2026,06/09/2026,"30 min Yoga Flow Kirra Michel In this active, vinyasa-style yoga class, we'll flow from one pose to the next, linking movements with the breath. Hone your inner focus as you develop strength, flexibility and balance. 30 05/22/2026 06/09/2026",5
e1664c094897469d8ecdaa20500b02b6,45 min Yoga Flow,Kirra Michel,45,04/15/2025,"In this active, vinyasa-style yoga class, we'll flow from one pose to the next, linking movements with the breath. Hone your inner focus as you develop strength, flexibility and balance.",https://members.onepeloton.com/classes/yoga?modal=classDetailsModal&classId=e1664c094897469d8ecdaa20500b02b6,https://s3.amazonaws.com/peloton-ride-images/e1664c094897469d8ecdaa20500b02b6/img_642626a04c424b88b9003e468ff00b94,1,06/04/2026,06/04/2026,"45 min Yoga Flow Kirra Michel In this active, vinyasa-style yoga class, we'll flow from one pose to the next, linking movements with the breath. Hone your inner focus as you develop strength, flexibility and balance. 45 04/15/2025 06/04/2026",10
81a9a98b8c0f4e78b769b5945bcecbe8,30 min Focus Flow: For Runners,Kirra Michel,30,09/27/2025,This yoga class focuses on poses that complement your hard work after a challenging run so you can be fresh and ready for your next workout.,https://members.onepeloton.com/classes/yoga?modal=classDetailsModal&classId=81a9a98b8c0f4e78b769b5945bcecbe8,https://s3.amazonaws.com/peloton-ride-images/81a9a98b8c0f4e78b769b5945bcecbe8/img_1d3aa993d5e74d5db83cd3c1fdf1aa91,1,06/02/2026,06/02/2026,30 min Focus Flow: For Runners Kirra Michel This yoga class focuses on poses that complement your hard work after a challenging run so you can be fresh and ready for your next workout. 30 09/27/2025 06/02/2026,12
a9f0a17ac7e441a89651d3efb95e867f,30 min Yoga Flow,Kirra Michel,30,04/24/2026,"In this active, vinyasa-style yoga class, we'll flow from one pose to the next, linking movements with the breath. Hone your inner focus as you develop strength, flexibility and balance.",https://members.onepeloton.com/classes/yoga?modal=classDetailsModal&classId=a9f0a17ac7e441a89651d3efb95e867f,https://s3.amazonaws.com/peloton-ride-images/a9f0a17ac7e441a89651d3efb95e867f/img_a7d27b31c6244396a5d71584cca43c71,1,06/01/2026,06/01/2026,"30 min Yoga Flow Kirra Michel In this active, vinyasa-style yoga class, we'll flow from one pose to the next, linking movements with the breath. Hone your inner focus as you develop strength, flexibility and balance. 30 04/24/2026 06/01/2026",13
0f3039959cc84e9f83bc705e6d76d30d,20 min Yoga Flow,Kirra Michel,20,06/17/2025,"In this active, vinyasa-style yoga class, we'll flow from one pose to the next, linking movements with the breath. Hone your inner focus as you develop strength, flexibility and balance.",https://members.onepeloton.com/classes/yoga?modal=classDetailsModal&classId=0f3039959cc84e9f83bc705e6d76d30d,https://s3.amazonaws.com/peloton-ride-images/0f3039959cc84e9f83bc705e6d76d30d/img_bddcbf14b92649b4ad9d733cd9079357,1,05/31/2026,05/31/2026,"20 min Yoga Flow Kirra Michel In this active, vinyasa-style yoga class, we'll flow from one pose to the next, linking movements with the breath. Hone your inner focus as you develop strength, flexibility and balance. 20 06/17/2025 05/31/2026",14
2b3079462e7d42a4bf78f34b8cd99a75,15 min Yoga Flow,Kirra Michel,15,01/27/2026,"In this active, vinyasa-style yoga class, we'll flow from one pose to the next, linking movements with the breath. Hone your inner focus as you develop strength, flexibility and balance.",https://members.onepeloton.com/classes/yoga?modal=classDetailsModal&classId=2b3079462e7d42a4bf78f34b8cd99a75,https://s3.amazonaws.com/peloton-ride-images/2b3079462e7d42a4bf78f34b8cd99a75/img_196e0e7cd2c84b578a110f8081b93646,1,05/30/2026,05/30/2026,"15 min Yoga Flow Kirra Michel In this active, vinyasa-style yoga class, we'll flow from one pose to the next, linking movements with the breath. Hone your inner focus as you develop strength, flexibility and balance. 15 01/27/2026 05/30/2026",15
885a63686c504c78a7b8d80f3a61b089,20 min Yoga Flow,Kirra Michel,20,07/15/2025,"In this active, vinyasa-style yoga class, we'll flow from one pose to the next, linking movements with the breath. Hone your inner focus as you develop strength, flexibility and balance.",https://members.onepeloton.com/classes/yoga?modal=classDetailsModal&classId=885a63686c504c78a7b8d80f3a61b089,https://s3.amazonaws.com/peloton-ride-images/885a63686c504c78a7b8d80f3a61b089/img_6006e0305825439cb953b98e5895e229,1,05/23/2026,05/23/2026,"20 min Yoga Flow Kirra Michel In this active, vinyasa-style yoga class, we'll flow from one pose to the next, linking movements with the breath. Hone your inner focus as you develop strength, flexibility and balance. 20 07/15/2025 05/23/2026",22
62893dc779a24dcd82b43e64fa52d98d,30 min Power Slow Flow,Kirra Michel,30,01/11/2025,This is a yoga class where the pace is slower than our other yoga flow classes. Holding poses for longer durations to build heat with a little extra direction from your instructor.,https://members.onepeloton.com/classes/yoga?modal=classDetailsModal&classId=62893dc779a24dcd82b43e64fa52d98d,https://s3.amazonaws.com/peloton-ride-images/c64b46671c20f0b0ceff325b3b67e1d8063293ff/img_1736616237_ad1d7808451a4a7ca91f72e9b8e29be1.png,1,05/22/2026,05/22/2026,30 min Power Slow Flow Kirra Michel This is a yoga class where the pace is slower than our other yoga flow classes. Holding poses for longer durations to build heat with a little extra direction from your instructor. 30 01/11/2025 05/22/2026,23
1fc5d5e175d440199a23bb7f24108044,45 min Yoga Flow,Kirra Michel,45,05/17/2025,"In this active, vinyasa-style yoga class, we'll flow from one pose to the next, linking movements with the breath. Hone your inner focus as you develop strength, flexibility and balance.",https://members.onepeloton.com/classes/yoga?modal=classDetailsModal&classId=1fc5d5e175d440199a23bb7f24108044,https://s3.amazonaws.com/peloton-ride-images/1fc5d5e175d440199a23bb7f24108044/img_5db0d1325c0e43b58cba9c66b1b89ca8,1,05/21/2026,05/21/2026,"45 min Yoga Flow Kirra Michel In this active, vinyasa-style yoga class, we'll flow from one pose to the next, linking movements with the breath. Hone your inner focus as you develop strength, flexibility and balance. 45 05/17/2025 05/21/2026",24
165d1b8e964e49ef812c0d43099bb62f,30 min Yoga Flow,Kirra Michel,30,04/28/2023,"In this active, vinyasa-style yoga class, we'll flow from one pose to the next, linking movements with the breath. Hone your inner focus as you develop strength, flexibility and balance.",https://members.onepeloton.com/classes/yoga?modal=classDetailsModal&classId=165d1b8e964e49ef812c0d43099bb62f,https://s3.amazonaws.com/peloton-ride-images/0807e4a473b973b944a96c2f23c4b8cec1d0cb2b/img_1682706920_b47caa3419e0450ab99b109485f2faae.png,1,05/19/2026,05/19/2026,"30 min Yoga Flow Kirra Michel In this active, vinyasa-style yoga class, we'll flow from one pose to the next, linking movements with the breath. Hone your inner focus as you develop strength, flexibility and balance. 30 04/28/2023 05/19/2026",26
8cf82c67a64342aeab4c2ad2411fc09e,30 min Focus Flow: Hips,Kirra Michel,30,05/02/2026,"This yoga class focuses on poses that help engage, strengthen and open up your hips. A perfect complement to all your hard work on the Bike or Tread!",https://members.onepeloton.com/classes/yoga?modal=classDetailsModal&classId=8cf82c67a64342aeab4c2ad2411fc09e,https://s3.amazonaws.com/peloton-ride-images/8cf82c67a64342aeab4c2ad2411fc09e/img_d0174defb1164b3ba83fbcadc6593e56,1,05/18/2026,05/18/2026,"30 min Focus Flow: Hips Kirra Michel This yoga class focuses on poses that help engage, strengthen and open up your hips. A perfect complement to all your hard work on the Bike or Tread! 30 05/02/2026 05/18/2026",27
01e02065696a47679ebff8127e5cdbe3,30 min Yoga Flow,Kirra Michel,30,05/08/2026,"In this active, vinyasa-style yoga class, we'll flow from one pose to the next, linking movements with the breath. Hone your inner focus as you develop strength, flexibility and balance.",https://members.onepeloton.com/classes/yoga?modal=classDetailsModal&classId=01e02065696a47679ebff8127e5cdbe3,https://s3.amazonaws.com/peloton-ride-images/01e02065696a47679ebff8127e5cdbe3/img_1d06f52e768d47f6b2619f9edcf05fb4,1,05/15/2026,05/15/2026,"30 min Yoga Flow Kirra Michel In this active, vinyasa-style yoga class, we'll flow from one pose to the next, linking movements with the breath. Hone your inner focus as you develop strength, flexibility and balance. 30 05/08/2026 05/15/2026",30
9d9d18589c1d4c5ba20b2f4aa8821033,30 min Advanced Beginner Yoga Flow,Kirra Michel,30,02/07/2026,Ready to level up in your practice? Join Kirra in this advanced beginner yoga class where you will explore more challenging sequences with the postures you already know! You've got the basics down— now it's time to move!,https://members.onepeloton.com/classes/yoga?modal=classDetailsModal&classId=9d9d18589c1d4c5ba20b2f4aa8821033,https://s3.amazonaws.com/peloton-ride-images/9d9d18589c1d4c5ba20b2f4aa8821033/img_3b07467dddd84284a0a7a9c870e400fa,1,05/08/2026,05/08/2026,30 min Advanced Beginner Yoga Flow Kirra Michel Ready to level up in your practice? Join Kirra in this advanced beginner yoga class where you will explore more challenging sequences with the postures you already know! You've got the basics down— now it's time to move! 30 02/07/2026 05/08/2026,37
329cfba40caf4eb2b98a281593adf6a8,30 min Advanced Beginner Yoga Flow,Kirra Michel,30,04/03/2026,Ready to level up in your practice? Join Kirra in this advanced beginner yoga class where you will explore more challenging sequences with the postures you already know! You've got the basics down— now it's time to move!,https://members.onepeloton.com/classes/yoga?modal=classDetailsModal&classId=329cfba40caf4eb2b98a281593adf6a8,https://s3.amazonaws.com/peloton-ride-images/329cfba40caf4eb2b98a281593adf6a8/img_d969096a6474499796b5b5776a9274f3,1,04/22/2026,04/22/2026,30 min Advanced Beginner Yoga Flow Kirra Michel Ready to level up in your practice? Join Kirra in this advanced beginner yoga class where you will explore more challenging sequences with the postures you already know! You've got the basics down— now it's time to move! 30 04/03/2026 04/22/2026,53
a41fd523afa849e6aa3cef5ee734eb6e,30 min Power Flow,Kirra Michel,30,11/28/2025,"In this power flow class, you will flow at a faster pace. Added poses and repetition of movements will help build strength. This class is recommended for students with previous yoga flow experience.",https://members.onepeloton.com/classes/yoga?modal=classDetailsModal&classId=a41fd523afa849e6aa3cef5ee734eb6e,https://s3.amazonaws.com/peloton-ride-images/a41fd523afa849e6aa3cef5ee734eb6e/img_ef8f24df952644c68a6a56c7256f0ce7,1,04/13/2026,04/13/2026,"30 min Power Flow Kirra Michel In this power flow class, you will flow at a faster pace. Added poses and repetition of movements will help build strength. This class is recommended for students with previous yoga flow experience. 30 11/28/2025 04/13/2026",62
d161330558794d319756397f0a54a858,30 min Yoga Flow,Kirra Michel,30,08/12/2025,"In this active, vinyasa-style yoga class, we'll flow from one pose to the next, linking movements with the breath. Hone your inner focus as you develop strength, flexibility and balance.",https://members.onepeloton.com/classes/yoga?modal=classDetailsModal&classId=d161330558794d319756397f0a54a858,https://s3.amazonaws.com/peloton-ride-images/d161330558794d319756397f0a54a858/img_88b9c1ff94784e53b3059816a8cfc58f,1,04/10/2026,04/10/2026,"30 min Yoga Flow Kirra Michel In this active, vinyasa-style yoga class, we'll flow from one pose to the next, linking movements with the breath. Hone your inner focus as you develop strength, flexibility and balance. 30 08/12/2025 04/10/2026",65
6414ab27be54415b9e7f8bc80e181755,30 min Power Slow Flow,Kirra Michel,30,07/25/2024,This is a yoga class where the pace is slower than our other yoga flow classes. Holding poses for longer durations to build heat with a little extra direction from your instructor.,https://members.onepeloton.com/classes/yoga?modal=classDetailsModal&classId=6414ab27be54415b9e7f8bc80e181755,https://s3.amazonaws.com/peloton-ride-images/85418a6d832f91ba34f86fe972d32900769b104b/img_1721928984_2ac060596a324c68a8f8562e98aa8606.png,1,04/09/2026,04/09/2026,30 min Power Slow Flow Kirra Michel This is a yoga class where the pace is slower than our other yoga flow classes. Holding poses for longer durations to build heat with a little extra direction from your instructor. 30 07/25/2024 04/09/2026,66
42328aa765dd4f72a1c100d7762fdd7c,30 min Power Slow Flow,Kirra Michel,30,01/24/2026,This is a yoga class where the pace is slower than our other yoga flow classes. Holding poses for longer durations to build heat with a little extra direction from your instructor.,https://members.onepeloton.com/classes/yoga?modal=classDetailsModal&classId=42328aa765dd4f72a1c100d7762fdd7c,https://s3.amazonaws.com/peloton-ride-images/42328aa765dd4f72a1c100d7762fdd7c/img_19b482cbeccc4c068b8f3762f2d2d26b,1,04/08/2026,04/08/2026,30 min Power Slow Flow Kirra Michel This is a yoga class where the pace is slower than our other yoga flow classes. Holding poses for longer durations to build heat with a little extra direction from your instructor. 30 01/24/2026 04/08/2026,67
ca82c1f581564709b12c7111c3ca854c,30 min Power Slow Flow,Kirra Michel,30,07/08/2025,This is a yoga class where the pace is slower than our other yoga flow classes. Holding poses for longer durations to build heat with a little extra direction from your instructor.,https://members.onepeloton.com/classes/yoga?modal=classDetailsModal&classId=ca82c1f581564709b12c7111c3ca854c,https://s3.amazonaws.com/peloton-ride-images/ca82c1f581564709b12c7111c3ca854c/img_17040ae5f4c243b5b2ca9541e15cb47b,1,04/07/2026,04/07/2026,30 min Power Slow Flow Kirra Michel This is a yoga class where the pace is slower than our other yoga flow classes. Holding poses for longer durations to build heat with a little extra direction from your instructor. 30 07/08/2025 04/07/2026,68
4b6b612e4e1b4e2ea0f08b97614c40f6,30 min New Wave Yoga Flow,Kirra Michel,30,03/20/2026,Lose yourself in the music as you flow to an upbeat new wave playlist in this 30 minute yoga class.,https://members.onepeloton.com/classes/yoga?modal=classDetailsModal&classId=4b6b612e4e1b4e2ea0f08b97614c40f6,https://s3.amazonaws.com/peloton-ride-images/4b6b612e4e1b4e2ea0f08b97614c40f6/img_14ac0b9be8804eee9c2368df849ec061,1,04/06/2026,04/06/2026,30 min New Wave Yoga Flow Kirra Michel Lose yourself in the music as you flow to an upbeat new wave playlist in this 30 minute yoga class. 30 03/20/2026 04/06/2026,69
8a6cc088e6704c51950bb3b715e4ba1e,30 min Power Slow Flow,Kirra Michel,30,01/10/2026,This is a yoga class where the pace is slower than our other yoga flow classes. Holding poses for longer durations to build heat with a little extra direction from your instructor.,https://members.onepeloton.com/classes/yoga?modal=classDetailsModal&classId=8a6cc088e6704c51950bb3b715e4ba1e,https://s3.amazonaws.com/peloton-ride-images/8a6cc088e6704c51950bb3b715e4ba1e/img_32ae239a187b4f8cb46d2b41c4705302,1,04/02/2026,04/02/2026,30 min Power Slow Flow Kirra Michel This is a yoga class where the pace is slower than our other yoga flow classes. Holding poses for longer durations to build heat with a little extra direction from your instructor. 30 01/10/2026 04/02/2026,73
a508622443aa4ef29fddb4e802f0284f,30 min Balanced Yoga Flow,Kirra Michel,30,07/09/2024,"In this active, vinyasa-style yoga class, we'll flow from one pose to the next, linking movements with the breath. Hone your inner focus as you develop strength, flexibility and balance.",https://members.onepeloton.com/classes/yoga?modal=classDetailsModal&classId=a508622443aa4ef29fddb4e802f0284f,https://s3.amazonaws.com/peloton-ride-images/d559bc6b1d0ccc1f77e20d97dbe6f9549366f7e0/img_1720567845_29a748914adb456ba182fc0fa6bde458.png,1,04/01/2026,04/01/2026,"30 min Balanced Yoga Flow Kirra Michel In this active, vinyasa-style yoga class, we'll flow from one pose to the next, linking movements with the breath. Hone your inner focus as you develop strength, flexibility and balance. 30 07/09/2024 04/01/2026",74
6a1c40c78ad340b2aa6c9bbaca824e09,30 min Slow Flow,Kirra Michel,30,03/21/2026,"This is a yoga class where the pace is slower than our other yoga flow classes. Poses are held for longer durations, which allows for more instruction, and generally a deeper experience of the poses.",https://members.onepeloton.com/classes/yoga?modal=classDetailsModal&classId=6a1c40c78ad340b2aa6c9bbaca824e09,https://s3.amazonaws.com/peloton-ride-images/6a1c40c78ad340b2aa6c9bbaca824e09/img_88e479a147fa4c8885d2db5c33e55b28,1,03/30/2026,03/30/2026,"30 min Slow Flow Kirra Michel This is a yoga class where the pace is slower than our other yoga flow classes. Poses are held for longer durations, which allows for more instruction, and generally a deeper experience of the poses. 30 03/21/2026 03/30/2026",76
35214f39d0714b7382dfadecc80dd1fc,30 min Power Slow Flow,Kirra Michel,30,04/04/2024,This is a yoga class where the pace is slower than our other yoga flow classes. Holding poses for longer durations to build heat with a little extra direction from your instructor.,https://members.onepeloton.com/classes/yoga?modal=classDetailsModal&classId=35214f39d0714b7382dfadecc80dd1fc,https://s3.amazonaws.com/peloton-ride-images/57334e47aa4637ac4b180b96889d13414e5a9c11/img_1712252852_2d1bf7279eb94103bbc42e61ee22d825.png,1,03/24/2026,03/24/2026,30 min Power Slow Flow Kirra Michel This is a yoga class where the pace is slower than our other yoga flow classes. Holding poses for longer durations to build heat with a little extra direction from your instructor. 30 04/04/2024 03/24/2026,82
8d4bde400f014abcb96a5c905f21f88a,30 min Power Slow Flow,Kirra Michel,30,08/13/2024,This is a yoga class where the pace is slower than our other yoga flow classes. Holding poses for longer durations to build heat with a little extra direction from your instructor.,https://members.onepeloton.com/classes/yoga?modal=classDetailsModal&classId=8d4bde400f014abcb96a5c905f21f88a,https://s3.amazonaws.com/peloton-ride-images/1e2e8951ce5b5e0731a5bd141f687131be5c2ed0/img_1723590890_fc51aa49a41640bf87c34355496c5c9d.png,1,03/23/2026,03/23/2026,30 min Power Slow Flow Kirra Michel This is a yoga class where the pace is slower than our other yoga flow classes. Holding poses for longer durations to build heat with a little extra direction from your instructor. 30 08/13/2024 03/23/2026,83
56a277e96cee44b1b80f088eee077d2f,30 min Power Slow Flow,Kirra Michel,30,05/17/2025,This is a yoga class where the pace is slower than our other yoga flow classes. Holding poses for longer durations to build heat with a little extra direction from your instructor.,https://members.onepeloton.com/classes/yoga?modal=classDetailsModal&classId=56a277e96cee44b1b80f088eee077d2f,https://s3.amazonaws.com/peloton-ride-images/56a277e96cee44b1b80f088eee077d2f/img_7ca3d03bd04848179f44236d2e0956f5,1,03/19/2026,03/19/2026,30 min Power Slow Flow Kirra Michel This is a yoga class where the pace is slower than our other yoga flow classes. Holding poses for longer durations to build heat with a little extra direction from your instructor. 30 05/17/2025 03/19/2026,87
a595c2b2bcc847bdb91feb5457c51ec0,30 min Power Slow Flow,Kirra Michel,30,12/20/2025,This is a yoga class where the pace is slower than our other yoga flow classes. Holding poses for longer durations to build heat with a little extra direction from your instructor.,https://members.onepeloton.com/classes/yoga?modal=classDetailsModal&classId=a595c2b2bcc847bdb91feb5457c51ec0,https://s3.amazonaws.com/peloton-ride-images/a595c2b2bcc847bdb91feb5457c51ec0/img_48eb816d18df42c984fee409c86dd86e,1,03/17/2026,03/17/2026,30 min Power Slow Flow Kirra Michel This is a yoga class where the pace is slower than our other yoga flow classes. Holding poses for longer durations to build heat with a little extra direction from your instructor. 30 12/20/2025 03/17/2026,89
36551733b07e4c249357f20b787fd98b,30 min Focus Flow: For Runners,Kirra Michel,30,12/13/2025,This yoga class focuses on poses that complement your hard work after a challenging run so you can be fresh and ready for your next workout.,https://members.onepeloton.com/classes/yoga?modal=classDetailsModal&classId=36551733b07e4c249357f20b787fd98b,https://s3.amazonaws.com/peloton-ride-images/36551733b07e4c249357f20b787fd98b/img_a8145d9349654c609e157dca5e6533f6,1,03/16/2026,03/16/2026,30 min Focus Flow: For Runners Kirra Michel This yoga class focuses on poses that complement your hard work after a challenging run so you can be fresh and ready for your next workout. 30 12/13/2025 03/16/2026,90
